,Membership_1M,Membership_2M,Membership_12M,Membership_6M,Wristband,Water - Aquafina 500ml,Water - Revive Organe 500ml,Water - Revive White 500ml,Membership_7M,JoiningFee_1M,Towel,Lock,Membership_13M,PT 10 session,Dabaco 1 Egg,JoiningFee_2M,Membership_1D,PT 10 upgrade to 30 session,Dabaco Combo 5 Egg,Shaker,Membership_3M,PT 30 session,PT 100 session,PT 10 upgrade to 100 session,PT 50 session,PT 10 upgrade to 50 session,Fitto,Fitto Superfit
104004204,,,0.15474415954415957,,,,,,,,,,,,,,,,,,,,,,,,,
104004205,,,,0.10577378917378921,,,,,,,,,,,,,,,,,,,,,,,,
104004206,,,,0.10577378917378921,,,,,,,,,,,,,,,,,,,,,,,,
104004207,,,,0.10577378917378921,,,,,,,,,,,,,,,,,,,,,,,,
104004208,,0.054933641025641064,,,,,,,,,,,,,,,,,,,,,,,,,,
104004209,,0.054933641025641064,,,,,,,,,,,,,,,,,,,,,,,,,,
104004210,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
104004211,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
104004212,,,0.15349031339031344,,,,,,,,,,,,,,,,,,,,,,,,,
104004214,,,,0.10451994301994305,,,,,,,,,,,,,,,,,,,,,,,,
104004215,,,,0.10451994301994305,,,,,,,,,,,,,,,,,,,,,,,,
104004216,,,,0.10451994301994305,,,,,,,,,,,,,,,,,,,,,,,,
104004217,,,,0.10451994301994305,,,,,,,,,,,,,,,,,,,,,,,,
104004218,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
104004219,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
104004220,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
104004221,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
104004222,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
104004223,,,,0.10451994301994305,,,,,,,,,,,,,,,,,,,,,,,,
104004224,,0.05367979487179492,,,,,,,,,,0.031064387464387506,,,,,,,,,,,,,,,,
104004225,,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
104004227,,0.05242594871794877,,,,,,,,,,,,,,,,,,,,,,,,,,
104004228,,,,0.1032660968660969,,,,,,,,,,,,,,,,,,,,,,,,
104004229,,,,0.1032660968660969,,,,,,,,,,,,,,,,,,,,,,,,
104004231,,0.05242594871794877,,,,,,,,,,,,,,,,,,,,,,,,,,
104004232,,0.05242594871794877,,,,,,,,,,,,,,,,,,,,,,,,,,
104004233,,0.05242594871794877,,,,,,,,,,,,,,,,,,,,,,,,,,
104004234,,0.05242594871794877,,,,,,,,,,,,,,,,,,,,,,,,,,
104004235,0.0400052820512821,0.05242594871794877,,,,,,,,,,,,,,,,,,,,,,,,,,
104004236,,,0.15223646723646728,,,,,,,,,,,,,,,,,,,,,,,,,
104004237,,,0.15223646723646728,,,,,,,,,,,,,,,,,,,,,,,,,
104004238,,0.05242594871794877,,,,,,,,,,,,,,,,,,,,,,,,,,
104004239,,0.05242594871794877,,,,,,,,,,,,,,,,,,,,,,,,,,
104004240,,,,0.1032660968660969,,,,,,,,,,,,,,,,,,,,,,,,
104004241,0.03875143589743581,,,,,,,,,0.026330769230769137,,,,,,,,,,,,,,,,,,
104004242,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004243,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004244,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004245,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004246,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004248,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004249,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004250,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004251,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004252,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004253,,0.05117210256410247,,,0.016990313390313348,,,,,,,,,,,,,,,,,,,,,,,
104004254,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104004256,,0.04991825641025632,,,,,,,,,,,,,,,,,,,,,,,,,,
104004257,,0.04991825641025632,,,,,,,,,,,,,,,,,,,,,,,,,,
104004258,,0.04991825641025632,,,,,,,,,,,,,,,,,,,,,,,,,,
104004259,,0.04991825641025632,,,,,,,,,,,,,,,,,,,,,,,,,,
104004260,,0.04991825641025632,,,,,,,,,,,,,,,,,,,,,,,,,,
104004261,,0.048664410256410176,,,,,,,,,,,,,,,,,,,,,,,,,,
104004262,,,0.14847492877492868,,,,,,,,,,,,,,,,,,,,,,,,,
104004263,,,,0.09950455840455831,,,,,,,,,,,,,,,,,,,,,,,,
104004264,,,,0.09950455840455831,,,,,,,,,,,,,,,,,,,,,,,,
104004265,,0.048664410256410176,,,,,,,,,,,,,,,,,,,,,,,,,,
104004266,,,,0.09950455840455831,,,,,,,,,,,,,,,,,,,,,,,,
104004267,,,,0.09950455840455831,,,,,,,,,,,,,,,,,,,,,,,,
104004268,,,,0.09950455840455831,,,,,,,,,,,,,,,,,,,,,,,,
104004269,,0.048664410256410176,,,,,,,,,,,,,,,,,,,,,,,,,,
104004270,,0.04741056410256402,,,,,,,,,,,,,,,,,,,,,,,,,,
104004271,0.03498989743589735,0.04741056410256402,,,,,,,,,,,,,,,,,,,,,,,,,,
104004272,0.03498989743589735,,,,,,,,,0.02256923076923069,,,,,,,,,,,,,,,,,,
104004273,,,,0.09825071225071216,,,,,,,,,,,,,,,,,,,,,,,,
104004274,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004276,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004277,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004278,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004279,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004280,,,,0.09699686609686602,,,,,,,,,,,,,,,,,,,,,,,,
104004281,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004282,,,,0.09699686609686602,,,,,,,,,,,,,,,,,,,,,,,,
104004283,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004284,,,,0.09699686609686602,,,,,,,,,,,,,,,,,,,,,,,,
104004285,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004286,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004287,,0.046156717948717875,,,,,,,,,,,,,,,,,,,,,,,,,,
104004288,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004289,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004290,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004292,,,0.14471339031339023,,,,,,,,,,,,,,,,,,,,,,,,,
104004293,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004294,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004295,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004296,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004297,,,0.14471339031339023,,,,,,,,,,,,,,,,,,,,,,,,,
104004298,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004299,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004300,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004301,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
104004302,,,,0.09574301994301987,,,,,,,,,,,,,,,,,,,,,,,,
104004303,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004304,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004305,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004306,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004307,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004308,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004309,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004310,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004311,0.031228358974358907,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004312,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004313,,0.043649025641025574,,,,,,,,,,,,,,,,,,,,,,,,,,
104004315,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004316,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004317,,,,0.09323532763532758,,,,,,,,,,,,,,,,,,,,,,,,
104004318,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004319,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004320,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004321,,,0.13969800569800564,,,,,,,,,,,,,,,,,,,,,,,,,
104004322,,,0.14220569800569793,,,,,,,,,,,,,,,,,,,,,,,,,
104004323,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004324,0.02997451282051276,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004325,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004326,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004327,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004328,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004329,,,,0.09323532763532758,,,,,,,,,,,,,,,,,,,,,,,,
104004330,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004331,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004332,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004333,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004334,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004336,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104004337,,,,0.09198148148148141,,,,,,,,,,,,,,,,,,,,,,,,
104004338,,,,0.09198148148148141,,,,,,,,,,,,,,,,,,,,,,,,
104004339,,0.04114133333333328,,,,,,,,,,,,,,,,,,,,,,,,,,
104004340,,,,0.09198148148148141,0.018244159544159495,,,,,,,,,,,,,,,,,,,,,,,
104004341,,0.04114133333333328,,,,,,,,,,,,,,,,,,,,,,,,,,
104004342,,,0.1409518518518518,,,,,,,,,,,,,,,,,,,,,,,,,
104004343,,,0.1409518518518518,,,,,,,,,,,,,,,,,,,,,,,,,
104004344,,0.04114133333333328,,,,,,,,,,,,,,,,,,,,,,,,,,
104004345,,0.04114133333333328,,,,,,,,,,,,,,,,,,,,,,,,,,
104004346,,0.04114133333333328,,,,,,,,,,,,,,,,,,,,,,,,,,
104004347,,0.04114133333333328,,,,,,,,,,,,,,,,,,,,,,,,,,
104004348,,0.039887487179487126,,,,,,,,,,,,,,,,,,,,,,,,,,
104004349,,,,0.09072763532763527,,,,,,,,,,,,,,,,,,,,,,,,
104004350,,0.039887487179487126,,,,,,,,,,,,,,,,,,,,,,,,,,
104004352,,0.039887487179487126,,,,,,,,,,,,,,,,,,,,,,,,,,
104004353,,0.039887487179487126,,,,,,,,,,,,,,,,,,,,,,,,,,
104004354,,0.039887487179487126,,,,,,,,,,,,,,,,,,,,,,,,,,
104004357,,0.03863364102564098,,,,,,,,,,,,,,,,,,,,,,,,,,
104004358,,0.03863364102564098,,,,,,,,,,,,,,,,,,,,,,,,,,
104004359,,0.03863364102564098,,,,,,,,,,,,,,,,,,,,,,,,,,
104004360,,,,0.08947378917378912,,,,,,,,,,,,,,,,,,,,,,,,
104004361,,0.03863364102564098,,,,,,,,,,,,,,,,,,,,,,,,,,
104004362,,0.03863364102564098,,,,,,,,,,,,,,,,,,,,,,,,,,
104004363,,0.03863364102564098,,,,,,,,,,,,,,,,,,,,,,,,,,
104004364,,,,0.08947378917378912,,,,,,,,,,,,,,,,,,,,,,,,
104004365,,,,0.08947378917378912,,,,,,,,,,,,,,,,,,,,,,,,
104004366,,,,0.08947378917378912,,,,,,,,,,,,,,,,,,,,,,,,
104004367,,0.037379794871794825,,,,,,,,,,,,,,,,,,,,,,,,,,
104004368,,0.03863364102564098,,,,,,,,,,,,,,,,,,,,,,,,,,
104004369,,0.037379794871794825,,,,,,,,,,,,,,,,,,,,,,,,,,
104004371,,0.037379794871794825,,,,,,,,,,,,,,,,,,,,,,,,,,
104004373,,,0.13719031339031335,,,,,,,,,,,,,,,,,,,,,,,,,
104004374,,0.037379794871794825,,,,,,,,,,,,,,,,,,,,,,,,,,
104004375,,0.037379794871794825,,,,,,,,,,,,,,,,,,,,,,,,,,
104004376,,,,0.08821994301994297,,,,,,,,,,,,,,,,,,,,,,,,
104004377,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004378,,,0.13593646723646718,,,,,,,,,,,,,,,,,,,,,,,,,
104004379,,,,0.08696609686609683,,,,,,,,,,,,,,,,,,,,,,,,
104004380,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004381,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004382,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004383,,,,0.08696609686609683,,,,,,,,,,,,,,,,,,,,,,,,
104004384,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004385,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004387,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004388,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004389,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004390,,,,0.08696609686609683,,,,,,,,,,,,,,,,,,,,,,,,
104004392,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004393,,0.03612594871794868,,,,,,,,,,,,,,,,,,,,,,,,,,
104004394,,0.03487210256410253,,,,,,,,,,,,,,,,,,,,,,,,,,
104004395,,0.03487210256410253,,,,,,,,,,,,,,,,,,,,,,,,,,
104004396,,,,0.08571225071225066,,,,,,,,,,,,,,,,,,,,,,,,
104004397,,,,0.08571225071225066,,,,,,,,,,,,,,,,,,,,,,,,
104004398,,,0.13468262108262105,,,,,,,,,,,,,,,,,,,,,,,,,
104004399,,0.03487210256410253,,,,,,,,,,,,,,,,,,,,,,,,,,
104004400,,0.03487210256410253,,,,,,,,,,,,,,,,,,,,,,,,,,
104004401,,0.03487210256410253,,,,,,,,,,,,,,,,,,,,,,,,,,
104004402,,0.03487210256410253,,,,,,,,,,,,,,,,,,,,,,,,,,
104004403,,0.033618256410256384,,,,,,,,,,,,,,,,,,,,,,,,,,
104004404,,0.033618256410256384,,,,,,,,,,,,,,,,,,,,,,,,,,
104004405,,0.033618256410256384,,,,,,,,,,,,,,,,,,,,,,,,,,
104004406,,,,0.08445840455840452,,,,,,,,,,,,,,,,,,,,,,,,
104004407,,0.033618256410256384,,,,,,,,,,,,,,,,,,,,,,,,,,
104004409,,0.033618256410256384,,,,,,,,,,,,,,,,,,,,,,,,,,
104004410,,0.033618256410256384,,,,,,,,,,,,,,,,,,,,,,,,,,
104004411,,0.03236441025641023,,,,,,,,,,,,,,,,,,,,,,,,,,
104004412,,,,0.08320455840455837,,,,,,,,,,,,,,,,,,,,,,,,
104004413,,0.03236441025641023,,,,,,,,,,,,,,,,,,,,,,,,,,
104004414,,,,0.08320455840455837,,,,,,,,,,,,,,,,,,,,,,,,
104004415,,0.03236441025641023,,,,,,,,,,,,,,,,,,,,,,,,,,
104004416,,,0.1309210826210826,,,,,,,,,,,,,,,,,,,,,,,,,
104004417,,,0.1309210826210826,,,,,,,,,,,,,,,,,,,,,,,,,
104004418,,0.031110564102564083,,,,,,,,,,,,,,,,,,,,,,,,,,
104004419,,0.031110564102564083,,,,,,,,,,,,,,,,,,,,,,,,,,
104004420,,,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
104004421,,0.029856717948717932,,,,,,,,,,,,,,,,,,,,,,,,,,
104004422,,,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
104004423,,,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
104004424,,,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
104004425,,,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
104004426,,0.029856717948717932,,,,,,,,,,,,,,,,,,,,,,,,,,
104004427,,0.029856717948717932,,,,,,,,,,,,,,,,,,,,,,,,,,
104004428,,,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
104004429,,,,0.07944301994301992,,,,,,,,,,,,,,,,,,,,,,,,
104004430,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004431,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004432,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004433,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004434,,,,0.07944301994301992,,,,,,,,,,,,,,,,,,,,,,,,
104004435,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004436,,,,0.07944301994301992,,,,,,,,,,,,,,,,,,,,,,,,
104004437,,,,0.07944301994301992,,,,,,,,,,,,,,,,,,,,,,,,
104004438,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004439,,,,0.07944301994301992,,,,,,,,,,,,,,,,,,,,,,,,
104004440,,,,0.07944301994301992,,,,,,,,,,,,,,,,,,,,,,,,
104004442,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004443,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004444,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004445,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004446,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004447,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004448,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004449,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004450,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004451,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004452,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004453,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004454,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004455,,0.02860287179487178,,,,,,,,,,,,,,,,,,,,,,,,,,
104004458,0.014928358974358966,,,,,,,,,0.002507692307692299,,,,,,,,,,,,,,,,,,
104004459,0.014928358974358966,,,,,,,,,0.002507692307692299,,,,,,,,,,,,,,,,,,
104004461,0.030979794871794863,,,,,,,,,,,,,,,,,,,,,,,,,,,
104004462,0.030979794871794863,,,,,,,,,,,,,,,,,,,,,,,,,,,
104004463,0.030979794871794863,,,,,,,,,,,,,,,,,,,,,,,,,,,
104004464,0.029725948717948713,,,,,,,,,,,,,,,,,,,,,,,,,,,
104004465,0.028472102564102562,,,,,,,,,,,,,,,,,,,,,,,,,,,
104004466,0.028472102564102562,,,,,,,,,,,,,,,,,,,,,,,,,,,
104004467,,,,0.07568148148148147,,,,,,,,,,,,,,,,,,,,,,,,
104004468,0.012420666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104005155,,,,0.120819943019943,,,,,,,0.05003549857549856,,,,,,,,,,,,,,,,,
105000030,0.0668442051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000031,0.0668442051282051,,,,,,,,,,,,,0.37430797720797726,,,,,,,,,,,,,,
105000037,0.12000287179487176,0.071233641025641,,,,,,,,,,,,,,,,,,,,,,,,,,
105000043,0.0693518974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000045,0.016182205128205115,0.11261056410256409,,,,,,,,,,,,,,,,,,,,,,,,,,
105000051,,0.0737413333333333,,,,,,,,,,,,,,0.04889999999999997,,,,,,,,,,,,
105000062,0.06608748717948719,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000065,0.051289897435897444,0.1502259487179487,,,,,,,,,,,,,,,,,,,,,,,,,,
105000072,0.06809805128205126,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000092,0.03975671794871791,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000103,0.07812882051282045,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000112,,,,0.1158045584045584,,,,,,,,,,,,,,,,,,,,,,,,
105000119,0.04953892307692306,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000144,0.08213892307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000145,0.08213892307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000166,0.0550514358974359,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000167,0.07060574358974356,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000177,,0.06872594871794871,,,,,,,,,,,,,,,,,,,,,,,,,,
105000178,0.09091584615384612,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000183,0.10119517948717952,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000184,0.08213892307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000198,0.02746682051282046,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000223,0.06559035897435896,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000235,0.0693518974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000282,0.07963123076923079,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000294,0.06308266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000327,0.09216969230769229,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000339,0.09994133333333338,,,,,,,,,,,,,0.34546951566951567,,,,,,,,,,,,,,
105000350,0.06559035897435896,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000354,,,,,0.024513390313390244,,,,,,,,,,,,,,,,,,,,,,,
105000371,0.08213892307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000380,0.03223364102564101,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000382,0.1062105641025641,,0.16477492877492877,,,,,,,,,,,,,,,,,,,,,,,,,
105000387,0.07311343589743585,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000388,0.0718595897435897,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000389,,,,0.1233276353276353,,,,,,,,,,,,,,,,,,,,,,,,
105000393,0.0668442051282051,,,,0.144882621082621,,,,,,,,,,,,,,,,,,,,,,,
105000405,0.0718595897435897,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000407,0.0854033333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000427,0.08966199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000433,0.0668442051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000435,0.0668442051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000437,0.06433651282051281,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000444,0.06057497435897436,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000445,0.06057497435897436,,,,,,,,,,,,,0.3542464387464387,,,,,,,,,,,,,,
105000446,0.06809805128205126,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000448,0.07060574358974356,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000453,0.0771235384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000462,0.06308266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000474,0.0625745128205128,0.07499517948717946,,,,,,,,,,,,,,,,,,,,,,,,,,
105000494,0.030979794871794863,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000503,0.0668442051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000504,0.06433651282051281,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000505,0.08063651282051275,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000508,0.09216969230769229,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000518,,,,,,,,,,,,,,0.29907720797720794,,,,,,,,,,,,,,
105000521,0.06308266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000523,0.05881297435897434,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000540,0.08840815384615383,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000542,0.06809805128205126,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000545,0.10119517948717952,,,,0.049590313390313376,,,,,,,,,,,,,,,,,,,,,,,
105000555,0.051289897435897444,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
105000556,0.056305282051282046,0.06872594871794871,,,,,,,,,,,,,,,,,,,,,,,,,,
105000558,0.11261056410256409,0.033618256410256384,,,,,,,,,,,,,,,,,,,,,,,,,,
105000565,0.1147389230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000571,0.04752835897435899,,,,,,,,,0.035107692307692326,,,,,,,,,,,,,,,,,,
105000572,0.18784133333333333,0.07248748717948716,,,,,,,,,,,,,,,,,,,,,,,,,,
105000581,0.0693518974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000592,0.15385671794871794,0.06997979487179486,,,,,,,,,,,,,,,,,,,,,,,,,,
105000611,0.09868748717948722,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000612,0.07837738461538463,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000613,0.06057497435897436,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000624,0.09216969230769229,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000627,,,0.15725185185185186,,,,,,,,,,,,,,,,,,,,,,,,,
105000628,,,0.15725185185185186,,,,,,,,,,,,,,,,,,,,,,,,,
105000631,0.08339276923076924,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000640,0.17542066666666667,0.071233641025641,,,,,,,,,,,,,,,,,,,,,,,,,,
105000645,0.17542066666666667,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
105000660,,0.0737413333333333,0.2876518518518518,0.1383737891737891,,,,,,,,,,,,0.06269230769230762,,,,,,,,,,,,
105000661,0.0803879487179487,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000662,0.10571343589743588,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000680,0.13529758974358974,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
105000684,0.08414948717948714,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000695,0.11072882051282049,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000710,0.10822112820512819,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000714,0.07361056410256409,,,,0.06714415954415946,,,,,,,,,,,,,,,,,,,,,,,
105000715,0.07987979487179483,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000718,0.07486441025641025,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000723,0.0879110256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000728,0.06809805128205126,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000732,0.10746441025641026,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
